Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
304,557,V,Vanderbilt,37,38,75,140,139,400,74
304,558,H,LSU,26,41,67,9.5,9.5,-500,9
304,559,V,CentralFlorida,26,44,70,135,133,425,71
304,560,H,Tulsa,36,43,79,9,9.5,-550,3
304,561,V,Georgia,47,43,90,133,133,1450,75
304,562,H,Kentucky,49,36,85,17,18,-2750,10.5
304,563,V,UAB,30,22,52,146.5,148.5,100,1
304,564,H,UTEP,34,36,70,pk,pk,-120,78.5
304,565,V,Oklahoma,28,36,64,153,154,160,1
304,566,H,Missouri,39,34,73,4,4,-185,79.5
304,567,V,TexasA&M,24,48,72,7.5,6.5,-280,6
304,568,H,Colorado,32,34,66,126.5,126.5,240,67.5
304,569,V,Florida,33,38,71,147.5,148.5,-110,2.5
304,570,H,MississippiSt,42,38,80,pk,pk,-110,79.5
304,571,V,Kansas,28,37,65,10.5,10,-650,9
304,572,H,TexasTech,39,45,84,155.5,154,475,80.5
304,573,V,ColoradoState,33,26,59,137,137,1000,74
304,574,H,SanDiegoState,36,32,68,16,15,-1500,8
304,575,V,AirForce,19,24,43,122.5,121.5,1450,63
304,576,H,UNLV,20,26,46,18.5,18,-2750,10
304,577,V,ArkansasState,23,39,62,127,126.5,380,67
304,578,H,MiddleTennSt,28,41,69,9,9,-475,4
304,579,V,FlaAtlantic,36,37,73,147,148,700,80.5
304,580,H,NorthTexas,47,32,79,13,13,-1100,4
304,581,V,NewOrleansU,26,34,60,132,130.5,575,71
304,582,H,SouthAlabama,39,23,62,11.5,11.5,-850,4
304,583,V,FloridaIntl,43,28,71,135,133,210,74
304,584,H,ULLafayette,34,35,69,6,5.5,-250,6
304,585,V,ULMonroe,25,32,57,121.5,120,513,64
304,586,H,DenverU,28,38,66,10,11,-725,5.5
304,587,V,Northwestern,28,36,64,124,124,650,67
304,588,H,Purdue,35,26,61,12.5,12,-1000,5
304,589,V,Wisconsin,16,30,46,120,120.5,115,1
304,590,H,MinnesotaU,23,28,51,1,2,-135,64
305,705,V,St.Josephs,23,36,59,131.5,132,280,69.5
305,706,H,Temple,30,38,68,7.5,7.5,-340,2.5
305,707,V,Providence,34,46,80,159.5,159.5,450,83.5
305,708,H,Villanova,40,57,97,10.5,10,-600,4
305,709,V,Ohio,21,30,51,127,126.5,370,65.5
305,710,H,Akron,23,37,60,7.5,9,-465,5
305,711,V,Tennessee,44,42,86,158.5,160,110,85.5
305,712,H,SouthCarolina,40,30,70,2.5,2,-130,1
305,713,V,Buffalo,31,36,71,128.5,131,180,71
305,714,H,KentState,36,31,77,5,4.5,-220,1.5
305,715,V,BowlingGreen,13,27,45,118,117.5,340,60
305,716,H,MiamiOhio,17,23,50,7.5,8.5,-425,4
305,717,V,Dayton,27,32,59,131,129.5,425,70.5
305,718,H,Xavier,40,36,76,9.5,10,-550,2.5
305,719,V,California,34,49,83,143,146.5,165,78.5
305,720,H,Arizona,38,39,77,4,4.5,-190,1
305,721,V,Stanford,32,42,74,133,132.5,435,71
305,722,H,ArizonaState,26,38,64,10,10,-570,9
305,723,V,FresnoState,34,31,65,144.5,145.5,285,78.5
305,724,H,BoiseState,38,41,79,8.5,7.5,-345,3.5
305,725,V,LouisianaTech,26,32,58,125,123,175,65.5
305,726,H,IdahoU,25,41,66,3,4.5,-210,3.5
305,727,V,SanJoseState,31,35,66,135.5,135.5,450,74
305,728,H,Nevada,39,50,89,9.5,10,-600,3.5
305,729,V,LongBeachState,32,31,63,2,2.5,-150,1.5
305,730,H,CalPolySLO,31,29,60,138.5,140,130,74
305,731,V,CSNorthridge,39,60,99,154,1.5,-125,81.5
305,732,H,UCDavis,34,38,72,1.5,154,105,0.5
305,733,V,CalRiverside,24,29,53,121,118.5,240,0.5
305,734,H,CalSantaBarb,42,24,66,6,6,-280,65.5
305,735,V,Oregon,35,31,66,137,137,700,74
305,736,H,USC,36,44,80,13.5,13,-1100,8
305,737,V,OregonState,19,35,54,132,132,1600,68.5
305,738,H,UCLA,43,36,79,18,18,-3200,5.5
305,739,N,IndianaState,33,29,62,124,124,155,67
305,740,N,Drake,20,35,55,2.5,4,-175,5
305,741,N,MissouriSt,26,20,46,122.5,121,165,65.5
305,742,N,WichitaState,30,29,59,2.5,4,-190,1
305,743,V,Illinois,34,29,63,1.5,1,-120,0.5
305,744,H,PennState,32,32,64,116.5,118,100,65
306,821,V,St.Johns,24,31,55,143.5,143.5,525,74.5
306,822,H,NotreDame,36,38,74,11.5,11,-750,4
306,823,V,Dartmouth,18,44,62,124.5,124,340,65
306,824,H,Yale,32,42,74,8.5,8.5,-425,2
306,825,V,Princeton,24,20,44,112,113.5,115,59.5
306,826,H,Columbia,20,38,58,2,2,-135,2
306,827,V,Harvard,35,24,59,2.5,130.5,100,70
306,828,H,Brown,28,33,61,129.5,pk,-120,2
306,829,V,Pennsylvania,28,30,58,141,142.5,800,74.5
306,830,H,Cornell,34,49,83,15,14,-1250,6.5
306,831,N,Delaware,18,23,41,2.5,1.5,-125,2
306,832,N,GeorgiaState,22,32,54,128,126,105,65.5
306,833,N,NCWilmington,29,37,66,146,143,340,76.5
306,834,N,Hofstra,39,40,79,7.5,8.5,-425,3
306,835,N,William&Mary,25,23,48,130,125.5,135,1
306,836,N,JamesMadison,32,38,70,2,3,-155,69.5
306,837,N,Towson,39,34,73,124.5,123,260,66.5
306,838,N,Drexel,14,48,62,7,7,-320,8.5
306,839,N,IndianaState,37,32,69,127,125.5,255,70
306,840,N,NorthernIowa,37,36,73,6,7,-310,4.5
306,841,N,SoIllinois,25,30,55,126.5,125.5,125,0.5
306,842,N,Bradley,34,33,67,2,2.5,-145,69
306,843,N,WichitaState,23,39,62,132,131,260,69.5
306,844,N,Creighton,36,27,63,7,7,-320,1.5
306,845,N,Evansville,30,38,68,130.5,129.5,175,70.5
306,846,N,IllinoisState,35,43,78,5,5,-210,1
306,847,N,WiscMilwaukee,39,31,70,122.5,122,145,69.5
306,848,N,WrightState,39,41,80,4,3.5,-165,2
306,849,N,IllinoisChicago,27,37,64,126,127,180,66.5
306,850,N,ClevelandState,29,38,67,4,4.5,-220,3
306,851,N,LoyolaMarymount,31,25,56,119,118.5,885,64.5
306,852,N,SanDiego,28,34,62,14,14,-1350,9
306,853,N,SanFrancisco,47,38,85,5,5.5,-240,4.5
306,854,N,Pepperdine,48,45,93,133,133,200,76
306,855,N,GeorgiaSouthern,44,31,75,155,150,310,81.5
306,856,N,AppalachianSt,47,39,86,7,8,-370,4.5
306,857,N,NCGreensboro,23,33,56,146.5,142.5,600,73
306,858,N,CollCharleston,37,32,69,12,12,-900,3.5
306,859,N,Elon,34,28,62,132.5,130.5,220,69.5
306,860,N,Wofford,22,33,55,6.5,5.5,-260,5.5
306,861,N,Furman,24,28,52,120.5,119.5,280,65
306,862,N,Samford,35,22,57,9,7,-340,1
306,863,V,MoreheadState,30,33,63,146.5,145.5,180,74.5
306,864,H,TennMartin,24,31,55,4.5,4.5,-220,4
306,865,N,MurrayState,22,28,50,3.5,2,-135,3.5
306,866,N,AustinPeay,33,34,67,141.5,139,115,72.5
306,867,N,Canisius,33,41,74,1.5,1,-117,71.5
306,868,N,LoyolaMaryland,30,38,68,132.5,130,-103,0.5
306,869,N,Marist,21,22,43,124.5,122.5,170,65
306,870,N,Iona,21,19,40,4,4.5,-200,3.5
307,519,V,NCState,30,34,64,140.5,139.5,335,72.5
307,520,H,MiamiFlorida,21,51,72,8.5,8.5,-420,7
307,521,V,SetonHall,22,33,67,141,143.5,250,74.5
307,522,H,Cincinnati,30,25,63,6.5,6.5,-300,2
307,523,V,GeorgiaTech,25,41,66,147.5,146.5,335,75
307,524,H,BostonCollege,30,37,67,8.5,8.5,-420,4
307,525,V,Connecticut,28,32,60,140,140.5,165,1
307,526,H,Pittsburgh,38,32,70,3.5,4,-190,75.6
307,527,V,Tulane,26,21,47,130,129.5,5000,69.5
307,528,H,MemphisU,35,39,74,24.5,24,-12500,10.5
307,529,V,St.Josephs,37,34,71,12.5,12.5,-1100,3
307,530,H,Fordham,18,36,54,136,135,700,70
307,531,V,Colorado,41,23,64,131.5,132.5,1200,73.5
307,532,H,KansasState,38,38,76,17,16,-1900,10.5
307,533,V,TexasTech,37,39,76,142,142.5,160,78.5
307,534,H,IowaState,42,36,78,3.5,4,-185,0.5
307,535,V,Kentucky,22,31,53,146,147,190,75.5
307,536,H,Florida,29,31,60,5.5,5,-230,1.5
307,537,V,Syracuse,34,39,86,157.5,157.5,225,81.5
307,538,H,Marquette,35,38,79,5.5,6,-265,4
307,539,V,Michigan,32,35,67,127,126.5,185,69
307,540,H,MinnesotaU,35,29,64,5,4.5,-225,2
307,541,V,Massachusetts,41,31,72,154.5,156,500,83.5
307,542,H,RhodeIsland,37,34,71,11,10.5,-700,8.5
307,543,V,SouthFlorida,23,19,42,123.5,121,150,64
307,544,H,Rutgers,26,19,45,4,3.5,-170,1
307,545,V,PennState,24,32,67,117.5,117.5,145,64
307,546,H,Iowa,24,32,75,2,3,-165,2.5
307,547,V,Missouri,29,57,86,1.5,2,-130,5
307,548,H,TexasA&M,51,45,96,143.5,142.5,110,76.5
307,549,V,Marshall,24,28,52,141,142.5,575,73
307,550,H,UAB,28,42,70,13,12,-850,6
307,551,V,Maryland,27,36,63,1.5,1.5,-125,1
307,552,H,Virginia,26,42,68,141,140.5,105,73.5
307,553,V,OklahomaState,36,42,78,158,157.5,365,82.5
307,554,H,Oklahoma,42,40,82,10.5,9,-460,3.5
307,555,V,Oregon,40,28,68,148,150,2000,81
307,556,H,UCLA,47,47,94,21,20.5,-4000,10
307,559,V,NewMexico,34,40,74,4,5,-220,3
307,560,H,Wyoming,34,39,73,147,148.5,180,78.5
307,561,V,Tulsa,24,36,60,8,8,-370,5.5
307,562,H,Rice,25,25,50,130,130,310,68.5
307,563,V,CharlotteU,28,40,68,141.5,1.5,-125,3.5
307,564,H,St.Bonaventure,42,32,74,1,141.5,105,76
307,565,V,Texas,44,29,73,139.5,140.5,315,78
307,566,H,Kansas,37,46,83,8.5,8,-380,8
307,567,V,SouthCarolina,27,41,68,5,5.5,-240,2
307,568,H,Georgia,23,28,51,146,146,200,74.5
307,569,V,Nebraska,26,40,66,135.5,134.5,215,70.5
307,570,H,Baylor,25,37,62,6,5.5,-255,4.5
307,571,V,MississippiSt,42,40,82,146,147.5,105,80.5
307,572,H,Mississippi,42,38,80,3,1.5,-125,1
307,573,V,Depaul,15,25,40,133,133,1315,67.5
307,574,H,Georgetown,24,24,48,16.5,17,-2200,7
307,575,V,California,26,40,66,136.5,136,250,74
307,576,H,ArizonaState,42,41,83,6.5,6.5,-300,pk
307,577,V,Stanford,39,48,87,143,144.5,230,79
307,578,H,Arizona,50,51,101,6.5,6,-270,1
307,579,V,WashingtonState,25,35,60,126,129.5,275,69
307,580,H,WashingtonU,30,37,67,7,7,-335,3
307,581,V,TCU,24,25,49,130.5,131,1000,68.5
307,582,H,UtahU,31,37,68,14.5,14.5,-1500,7
307,583,V,EastCarolina,37,34,71,148.5,150,450,77
307,584,H,CentralFlorida,23,51,74,10,10.5,-600,9.5
307,585,V,Pennsylvania,22,29,51,125,127.5,140,66.5
307,586,H,Columbia,25,25,50,3,3,-160,0.5
307,587,V,Dartmouth,29,30,59,124.5,126,180,69
307,588,H,Brown,37,32,69,4,5,-220,1
307,589,V,Xavier,37,38,75,6,6,-270,6
307,590,H,Richmond,45,35,80,133.5,133.5,230,75.5
307,591,V,Harvard,33,36,69,127.5,131,180,71
307,592,H,Yale,32,27,59,5,5,-220,4
307,593,V,Princeton,17,34,51,121.5,123,1050,64.5
307,594,H,Cornell,26,34,60,15.5,14.5,-1600,6
307,595,V,Temple,32,31,63,5,5,-220,1
307,596,H,GeoWashington,24,29,53,132.5,132.5,180,69.5
307,597,V,Duquesne,36,25,61,144,144,230,0.5
307,598,H,Dayton,49,25,74,6,6,-270,78
307,599,V,CalIrvine,31,34,65,145,145,200,74.5
307,600,H,CSFullerton,27,35,62,5,5.5,-240,5
307,601,V,LSU,28,25,53,143.5,143.5,115,0.5
307,602,H,Auburn,34,35,69,2,2,-135,75
307,603,V,SMU,33,44,77,138.5,138,1000,74.5
307,604,H,HoustonU,39,50,89,15,15,-1500,7
307,605,V,UTEP,45,36,81,1,1.5,-130,75
307,606,H,SoMississippi,29,41,70,141,139.5,110,3
307,607,V,LaSalle,28,40,68,129,128,135,70
307,608,H,SaintLouis,34,28,62,3,3,-155,0.5
307,611,V,Louisville,32,30,62,134.5,135,120,2.5
307,612,H,WestVirginia,29,30,59,3,2.5,-140,3
307,613,V,AirForce,25,24,49,128,124.5,2750,66
307,614,H,BYU,22,32,54,22,21,-6000,12.5
307,615,V,SanJoseState,27,50,77,130.5,133,775,71
307,616,H,UtahState,43,46,89,13,13.5,-1200,4.5
307,617,V,CalRiverside,31,45,76,122.5,124,-103,68
307,618,H,CalPolySLO,33,36,69,1,1,-117,pk
307,619,V,LongBeachState,36,39,75,135,132.5,160,72
307,620,H,CalSantaBarb,31,45,76,3.5,4,-185,3.5
307,621,V,CSNorthridge,25,30,55,133.5,136,200,71
307,622,H,Pacific,25,37,62,5,5,-240,3.5
307,623,V,FresnoState,36,20,56,131.5,131,243,71
307,624,H,IdahoU,28,31,59,6,6.5,-285,6
307,625,V,UNLV,25,21,46,129.5,130.5,165,69
307,626,H,SanDiegoState,24,33,57,4,4,-190,3.5
307,627,V,Nevada,34,35,69,141.5,144,-103,34
307,628,H,BoiseState,26,34,60,1,1,-117,1
307,629,V,OregonState,14,38,52,118.5,121,575,63.5
307,630,H,USC,18,50,68,12,12,-850,6
307,631,V,NewMexicoState,35,35,70,144,145,120,76
307,632,H,Hawaii,25,34,59,1.5,2.5,-140,4
307,633,V,GeorgiaState,15,37,52,125,122,700,64
307,634,H,VaCommonwealth,24,37,61,13,12.5,-1100,5
307,635,N,Hofstra,29,22,51,123,124,235,67.5
307,636,N,OldDominion,28,24,52,6.5,6.5,-275,4.5
307,637,N,JamesMadison,25,28,53,128.5,128.5,200,67.5
307,638,N,GeorgeMason,24,37,61,4,5,-240,4
307,639,N,Towson,32,26,58,120.5,123,488,66.5
307,640,N,Northeastern,25,29,54,9.5,10.5,-675,9.5
307,641,N,Bradley,32,30,62,121,122.5,105,67.5
307,642,N,NorthernIowa,32,44,76,1.5,1.5,-125,1.5
307,643,N,IllinoisState,35,38,73,135,134,135,69
307,644,N,Creighton,18,31,49,3,3,-155,6
307,645,V,WrightState,28,29,57,117,116.5,465,66
307,646,H,Butler,32,30,62,10,10,-630,5.5
307,647,N,ClevelandState,33,40,73,1,1,-117,2
307,648,N,WiscGreenBay,39,28,67,131,131,-103,71.5
307,649,N,SanDiego,23,46,69,113.5,113.5,-110,3.5
307,650,N,SantaClara,38,42,80,pk,pk,-110,62.5
307,651,N,Pepperdine,16,29,45,129,131.5,550,68
307,652,N,PortlandU,36,33,69,10.5,11.5,-800,2.5
307,653,N,AppalachianSt,34,34,68,151,149.5,1075,80.5
307,654,N,Davidson,44,40,84,15,16,-1650,7
307,655,N,CollCharleston,35,32,67,4,3,-162,75.5
307,656,N,WesternCarolina,19,29,48,149,147,142,1.5
307,657,V,Elon,40,38,78,143,140,315,77
307,658,H,TennesseeChat,40,39,79,8,8,-380,5.5
307,659,N,Samford,32,44,76,119,118,150,63.5
307,660,N,TheCitadel,30,37,67,4,3.5,-170,3.5
307,661,N,Fairfield,25,43,68,126,121.5,105,65.5
307,662,N,Manhattan,24,37,61,1,1.5,-125,1
307,663,N,Canisius,27,25,52,140,138.5,850,74
307,664,N,Siena,39,38,77,13,13.5,-1300,4.5
307,665,N,Marist,23,27,50,139.5,137.5,775,72.5
307,666,N,Niagara,39,40,79,13,14,-1200,4
307,667,N,St.Peter's,32,26,58,133.5,132.5,225,72
307,668,N,Rider,39,28,67,4.5,6,-265,1.5
307,669,V,MoreheadState,25,32,67,144.5,142,-110,1
307,670,H,AustinPeay,32,25,65,1,pk,-110,32.5
307,671,V,MontanaState,29,27,56,131.5,130.5,350,69
307,672,H,Montana,30,24,54,10,8.5,-440,4.5
307,673,V,NorthernColorado,36,24,60,136.5,134.5,180,72
307,674,H,IdahoState,30,37,67,5.5,4.5,-220,4
307,675,V,VMI,46,48,94,166.5,169.5,135,91.5
307,676,H,Radford,50,58,108,2.5,3,-155,0.5
307,677,V,ETennesseeSt,43,42,85,1.5,149,-103,79.5
307,678,H,Jacksonville,28,40,68,149.5,1,-117,4.5
308,815,V,Alabama,39,31,70,152.5,151.5,775,80
308,816,H,Tennessee,29,38,67,13,13,-1200,11.5
308,817,V,Akron,31,32,63,125,125.5,135,69
308,818,H,KentState,27,40,67,4.5,3,-155,3
308,819,V,CentralMichigan,23,48,71,123,124,170,66.5
308,820,H,WesternMichigan,29,39,68,5,4.5,-200,1
308,821,V,EasternMichigan,19,22,55,111,111.5,260,60
308,822,H,BallState,23,18,53,8,7,-320,3
308,823,V,Ohio,18,23,41,123.5,125.5,150,2.5
308,824,H,BowlingGreen,40,35,75,4.5,3.5,-170,67.5
308,825,V,NoIllinois,31,38,69,128.5,128.5,150,70
308,826,H,Toledo,35,39,74,4,3.5,-170,1
308,827,V,VirginiaTech,25,28,53,138,138,243,73
308,828,H,FloridaState,32,31,63,5.5,6.5,-285,2
308,829,V,Arkansas,35,23,58,144.5,143.5,300,78.5
308,830,H,Vanderbilt,39,36,75,8,8,-360,3.5
308,831,V,MiamiOhio,40,19,67,118.5,118,135,66.5
308,832,H,Buffalo,27,32,70,3,3,-155,5
308,833,V,Duke,39,32,71,164,165.5,300,86
308,834,H,NorthCarolina,38,41,79,8.5,8,-360,6
308,835,V,Northwestern,15,32,47,125.5,126.5,210,65.5
308,836,H,OhioState,25,27,52,5.5,6,-250,1
308,837,V,Clemson,44,44,88,153,155,173,83.5
308,838,H,WakeForest,40,56,96,5.5,4.5,-205,5.5
308,839,N,FloridaIntl,25,23,48,137,137,400,71.5
308,840,N,WesternKentucky,29,37,66,9.5,9,-500,5
308,841,N,MiddleTennSt,30,49,79,145.5,146,100,2
308,842,N,NorthTexas,40,48,88,2,1,-120,77.5
308,843,N,DenverU,37,18,55,121.5,118.5,200,65
308,844,N,ArkansasLR,26,32,58,7.5,5.5,-240,5.5
308,845,N,SouthAlabama,37,41,78,148,144.5,-110,1
308,846,N,Troy,41,34,75,pk,pk,-110,77.5
308,847,N,IllinoisState,19,29,57,3.5,3,-155,4
308,848,N,NorthernIowa,27,21,60,121.5,123,135,65
308,849,V,OldDominion,28,25,53,123.5,124,175,66
308,850,H,VaCommonwealth,27,34,61,5.5,4.5,-210,4
308,851,N,Towson,26,22,48,127,126,400,67
308,852,N,GeorgeMason,29,27,56,8.5,9.5,-500,5.5
308,853,N,SantaClara,27,32,59,132.5,133,925,73
308,854,N,Gonzaga,48,46,94,13.5,14.5,-1400,3.5
308,855,N,PortlandU,24,37,61,136.5,134.5,370,70.5
308,856,N,SaintMarysCA,24,47,71,8,8.5,-450,6
308,857,N,CollCharleston,20,39,59,152,149,400,76.5
308,858,N,Davidson,29,23,52,9,9.5,-500,3
308,859,V,Samford,36,34,70,133.5,134.5,210,73.5
308,860,H,TennesseeChat,42,39,81,5,5.5,-250,1.5
308,861,N,Fairfield,24,41,65,140.5,138.5,575,74
308,862,N,Siena,48,32,80,11.5,12,-850,1
308,863,N,Rider,36,35,89,146,147,318,78.5
308,864,N,Niagara,36,35,93,8.5,8,-385,5
308,865,V,Purdue,31,20,51,128.5,131.5,200,70.5
308,866,H,MichiganState,29,33,62,5.5,5.5,-240,5
308,867,V,IndianaU,23,38,61,121.5,122,1500,64.5
308,868,H,Wisconsin,40,45,85,16.5,16.5,-3000,5
309,513,V,GeorgeMason,19,31,50,122,120.5,150,0.5
309,514,H,VaCommonwealth,30,41,71,4,3.5,-170,64.5
309,515,N,NorthTexas,38,32,70,147,149,165,79.5
309,516,N,WesternKentucky,35,42,77,3.5,4.5,-195,5
309,517,N,SouthAlabama,32,22,54,127.5,125.5,120,65.5
309,518,N,ArkansasLR,19,25,44,2,2,-140,4.5
309,519,N,SaintMarysCA,25,33,58,138.5,141,270,74
309,520,N,Gonzaga,38,45,83,6,7,-330,1
309,521,V,CollCharleston,34,35,69,2.5,2,-140,1.5
309,522,H,TennesseeChat,34,46,80,156.5,153,120,80
309,523,N,Niagara,33,37,70,152,155,155,80
309,524,N,Siena,33,44,77,2.5,3.5,-175,2.5
310,563,N,Princeton,27,32,59,117.5,118.5,140,64
310,564,N,Pennsylvania,25,31,56,3,3,-160,3
310,565,N,Depaul,25,42,67,128,128,360,67.5
310,566,N,Cincinnati,27,30,57,8,9,-450,5.5
310,567,N,Georgetown,28,31,59,5.5,7,-310,5.5
310,568,N,St.Johns,30,34,64,123.5,121.5,255,65.5
310,569,N,Rutgers,19,31,50,137.5,135,475,70
310,570,N,NotreDame,28,33,61,11,10,-650,3.5
310,571,N,SouthFlorida,32,22,54,129.5,129.5,170,70.5
310,572,N,SetonHall,30,38,68,5.5,4.5,-200,4.5
310,573,N,EasternMichigan,21,28,49,115.5,114,145,62.5
310,574,N,CentralMichigan,26,36,62,2.5,3.5,-165,1
310,575,N,NoIllinois,37,24,61,133.5,133.5,500,72.5
310,576,N,KentState,37,27,64,12,10.5,-700,7
310,577,N,Ohio,25,37,62,4,4,-180,1
310,578,N,WesternMichigan,21,34,55,124.5,125,158,66.5
310,579,N,Toledo,36,42,92,117.5,118,625,66.5
310,580,N,Akron,38,40,93,12.5,12.5,-950,6.5
310,581,V,ClevelandState,28,29,57,119.5,121,240,66.5
310,582,H,Butler,32,22,54,6,6.5,-280,3
310,583,N,SouthAlabama,25,31,56,134.5,133,180,71
310,584,N,WesternKentucky,35,29,64,4.5,5,-220,1.5
310,585,N,FresnoState,23,39,62,126.5,126.5,100,1
310,586,N,Hawaii,28,30,58,pk,1,-120,68.5
310,587,N,IdahoState,23,30,53,135.5,134,195,1.5
310,588,N,PortlandState,42,19,61,6,5.5,-235,72.5
310,589,V,MontanaState,32,38,70,132,131.5,500,70.5
310,590,H,WeberState,29,32,61,12,11,-700,7.5
310,591,N,Oakland,43,21,64,154,149.5,180,80.5
310,592,N,NDakotaSt,33,33,66,4,5,-220,4.5
311,623,N,Depaul,31,43,74,144,146,450,77
311,624,N,Providence,32,51,83,8,9.5,-600,6
311,625,N,St.Johns,10,35,45,140,138.5,300,2
311,626,N,Marquette,38,36,74,7.5,7.5,-370,70.5
311,627,N,NotreDame,18,44,62,139.5,140.5,235,0.5
311,628,N,WestVirginia,36,38,74,4.5,6.5,-275,32.5
311,629,N,SetonHall,31,43,74,152.5,153,265,80.5
311,630,N,Syracuse,36,53,89,7,7,-325,3
311,631,N,SaintLouis,26,26,62,128,125,140,66
311,632,N,LaSalle,24,28,60,3.5,3,-160,3
311,633,N,CharlotteU,30,32,62,132,131.5,115,69.5
311,634,N,St.Josephs,23,49,72,3.5,2,-135,3
311,635,N,Massachusetts,41,40,81,154.5,152.5,135,83
311,636,N,Duquesne,42,49,91,2.5,3,-155,2
311,637,N,St.Bonaventure,22,27,49,138,136,200,71
311,638,N,Richmond,28,37,65,5.5,5.5,-240,2
311,639,N,Baylor,30,35,65,1,130,-110,69.5
311,640,N,Nebraska,27,22,49,130,pk,-110,0.5
311,641,N,Colorado,29,27,56,128.5,127.5,1000,69.5
311,642,N,Texas,35,32,67,13.5,14,-1200,6.5
311,643,N,IowaState,38,29,67,145,143,500,76
311,644,N,OklahomaState,35,46,81,10,10.5,-700,8
311,645,N,TexasTech,29,59,88,147.5,145.5,260,2
311,646,N,TexasA&M,48,35,83,6,7,-320,78.5
311,647,N,Rice,20,40,60,133,131.5,250,68.5
311,648,N,Marshall,22,37,59,5.5,6.5,-300,4
311,649,N,SoMississippi,42,35,77,133,131.5,125,72
311,650,N,CentralFlorida,25,28,53,2.5,2.5,-145,6
311,651,N,EastCarolina,25,34,59,137.5,136.5,135,1
311,652,N,Tulane,34,35,69,2.5,3,-155,73
311,653,N,SMU,30,46,76,137.5,136.5,600,73.5
311,654,N,HoustonU,41,44,85,11,11.5,-800,4
311,655,N,AirForce,30,41,71,123.5,121.5,120,66
311,656,N,ColoradoState,33,34,67,1.5,2.5,-140,0.5
311,657,N,Stanford,21,41,62,6,7,-335,6
311,658,N,OregonState,28,26,54,126.5,126.5,275,67.5
311,659,N,Oregon,22,18,40,121.5,122,350,65.5
311,660,N,WashingtonState,34,28,62,8.5,9,-500,3
311,661,N,UCDavis,34,35,69,145,142,115,75
311,662,N,CalIrvine,32,36,68,1.5,2,-135,2
311,663,N,CSFullerton,28,31,59,1.5,3,-150,2
311,664,N,CalRiverside,26,20,46,131.5,128,130,68.5
311,665,N,MontanaState,39,38,77,131.5,132.5,265,73.5
311,666,N,PortlandState,40,39,79,6.5,7.5,-325,5
311,667,V,MountStMarys,19,27,46,132,131,155,67.5
311,668,H,RobertMorris,19,29,48,4.5,4,-175,3
312,705,N,Providence,24,31,55,150,147.5,525,76
312,706,N,Louisville,34,39,73,11,11,-750,3.5
312,707,N,Marquette,31,44,75,149,149.5,115,3
312,708,N,Villanova,47,29,76,3,2.5,-135,80
312,709,N,WestVirginia,36,38,74,136,136,173,73.5
312,710,N,Pittsburgh,34,26,60,4.5,4.5,-205,4.5
312,711,N,Syracuse,34,37,127,145.5,145.5,200,77.5
312,712,N,Connecticut,37,34,117,3.5,5.5,-240,3
312,713,N,Northwestern,25,28,53,119.5,118,115,1
312,714,N,MinnesotaU,31,35,66,2,2,-135,65
312,715,N,Iowa,19,26,45,118.5,118.5,195,1
312,716,N,Michigan,40,33,73,5.5,5,-235,27
312,717,N,IndianaU,25,26,51,122.5,124,330,68
312,718,N,PennState,38,28,66,9,8.5,-410,2
312,719,N,MiamiFlorida,24,23,47,3,3,-160,3
312,720,N,VirginiaTech,28,37,65,138,135.5,140,73
312,721,N,GeorgiaTech,39,47,86,143.5,143.5,335,78
312,722,N,Clemson,39,42,81,9.5,8.5,-420,5.5
312,723,N,NCState,29,40,69,141,140,125,74
312,724,N,Maryland,29,45,74,1.5,2.5,-145,2
312,725,N,Virginia,25,38,63,141,140.5,180,0.5
312,726,N,BostonCollege,37,39,76,4,5,-220,75
312,727,N,SaintLouis,25,22,47,121.5,121.5,700,66.5
312,728,N,Xavier,35,31,66,11.5,12.5,-1100,4.5
312,729,N,St.Josephs,28,37,65,127,126.5,180,1
312,730,N,Temple,43,36,79,4.5,5,-220,70
312,731,N,Duquesne,37,41,78,157.5,156.5,165,81
312,732,N,RhodeIsland,35,39,74,3,4,-190,4
312,733,N,Richmond,25,39,64,126.5,125.5,175,67.5
312,734,N,Dayton,28,41,69,5,4.5,-210,2
312,735,N,CentralMichigan,28,24,61,1,2,-130,2.5
312,736,N,BallState,29,23,64,115,115,110,64
312,737,N,KentState,30,32,62,1,1.5,-125,2
312,738,N,Buffalo,31,34,65,125,126.5,105,68.5
312,739,N,Ohio,27,34,61,118.5,119,-103,1.5
312,740,N,BowlingGreen,35,39,74,2,1,-117,66
312,741,N,Akron,31,42,73,114.5,114,100,63.5
312,742,N,MiamiOhio,32,31,63,1.5,1,-120,0.5
312,743,N,Baylor,37,34,71,146.5,144.5,300,77.5
312,744,N,Kansas,33,31,64,7.5,8,-360,7
312,745,N,Texas,27,34,61,1.5,3,-155,3
312,746,N,KansasState,29,29,58,140,138,135,72
312,747,N,OklahomaState,33,38,71,159,156,175,80.5
312,748,N,Oklahoma,34,36,70,4.5,5,-210,3.5
312,749,N,TexasTech,31,29,60,159.5,160,650,81.5
312,750,N,Missouri,31,50,81,11,12.5,-1000,8
312,751,N,Mississippi,38,20,58,143,142.5,300,77.5
312,752,N,Kentucky,36,35,71,6,8,-360,6
312,753,N,Georgia,26,34,60,136,135.5,375,73.5
